OKRSEK,ZAPSANI_VOLICI,VYDANE_OBALKY,ODEVZDANE_OBALKY,PLATNE_HLASY,batch
500178-6025,816,649,648,648,22
541656-13,993,617,617,616,22
546135-11094,935,582,580,580,22
581291-3,929,593,592,591,22
539911-9,949,569,569,567,22
599549-2,963,699,699,696,22
571164-6,971,734,734,729,22
572896-1,367,251,251,248,22
535320-1,1204,653,653,653,22
544256-82,1229,891,891,891,22
532118-1,1448,940,940,935,22
551279-26008,973,665,665,656,22
555371-5001,860,658,658,655,22
500119-4046,424,292,292,290,22
530310-1,723,459,458,455,22
547107-12001,883,664,664,661,22
585068-54,989,708,708,699,22
500208-8025,802,496,493,490,22
550094-2,1083,717,717,717,22
532029-1,1638,1086,1084,1078,22
567027-49,764,354,354,349,22
547174-17001,1107,749,749,744,22
506192-1,1372,894,893,888,22
581186-2,888,552,552,551,22
500119-4081,626,433,433,431,22
540111-4,1188,781,780,775,22
532053-56,959,516,516,514,23
583383-1,1468,932,932,926,23
586161-2,1038,719,719,719,23
563510-46,663,440,440,438,23
544256-32,1540,1082,1082,1066,23
500143-5079,834,520,520,515,23
584975-2,981,628,628,626,23
550973-23046,529,409,409,408,23
539601-16001,597,442,442,440,23
500208-8062,692,514,514,508,23
500178-6042,714,525,525,518,23
544256-76,867,603,603,600,23
500178-6027,637,521,520,517,23
538752-1,951,693,689,687,23
591211-4,986,671,671,669,23
599107-5,566,267,267,267,23
500119-4088,907,642,642,638,23
544256-53,1152,698,698,697,23
547107-12017,857,574,574,572,23
578380-3,751,497,497,496,23
590266-24,900,664,664,659,23
532371-1,1531,1005,1005,999,23
554961-11,550,378,378,378,23
544256-17,1003,615,615,615,23
568759-4,1130,782,782,779,23
500089-2007,738,496,496,494,23
523704-9,696,390,390,387,23
530310-2,709,384,384,384,23
551279-26007,984,619,618,616,23
535931-1,668,367,367,364,23
570931-1,1093,769,767,761,23
575054-1,885,584,584,577,23
529958-1,656,468,468,464,23
562394-4,874,548,548,546,23
535460-1,73,59,59,59,23
538477-1,1468,967,960,955,23
550973-23047,606,389,389,386,23
532053-53,571,320,320,318,23
554529-3,957,556,555,553,23
591211-2,838,568,568,568,23
537454-3,998,667,667,667,23
544256-62,936,552,550,544,23
500089-2023,821,574,574,572,23
523704-21,751,426,426,423,23
547034-11051,945,666,665,660,23
551112-17008,773,474,474,471,23
562335-30,1051,554,554,550,23
544256-22,813,497,497,495,23
539601-16006,758,573,571,561,23
554235-20002,969,677,674,674,23
500178-6003,787,543,543,542,23
535532-2,854,487,487,482,23
532053-57,1009,674,674,664,23
500186-7017,694,521,521,518,23
547107-12003,1015,811,811,808,23
500119-4093,694,490,490,487,23
500119-4110,837,639,639,627,23
551058-29006,1062,657,656,650,23
579025-32,520,381,381,380,23
551147-11001,1215,880,878,873,23
544256-28,965,679,679,671,23
578347-10,414,317,317,314,23
547361-14017,1835,1152,1152,1146,23
567892-1018,726,457,456,453,23
550973-23005,512,303,303,300,23
593613-1,808,527,527,525,23
551317-5003,787,532,532,527,23
523704-16,704,421,421,416,23
581186-4,1010,729,729,726,23
532053-50,974,533,533,531,23
554235-20001,1170,796,796,789,23
549401-1,997,711,710,710,23
538728-4,868,636,636,634,23
583391-1,1765,1154,1152,1141,23
539601-16005,1119,771,771,760,23
574856-1,885,627,627,621,23
505609-1,1258,771,770,761,23
539601-16008,948,708,708,703,23
569810-85,827,624,623,618,23
545406-1,997,593,593,582,23
532053-14,597,377,377,374,23
547107-12002,877,665,665,659,23
579947-1,1126,792,792,786,23
544256-8,739,513,513,507,23
529303-13,512,361,361,358,23
525979-1,606,380,379,379,23
551236-16003,1026,753,747,747,23
561479-3,1271,686,687,687,23
571164-27,454,320,320,317,23
500119-4053,743,532,532,528,23
562394-2,1123,657,657,654,23
500178-6053,756,506,503,495,23
550973-23044,522,425,425,424,23
500224-10024,726,532,531,530,23
500178-6092,832,598,596,592,23
532860-2,862,401,401,401,23
533165-1,1018,572,572,571,23
500119-4109,1080,788,788,781,23
544523-1,461,334,333,332,23
586765-3,1248,819,819,819,23
538124-25001,976,729,729,726,23
500208-8055,946,747,747,747,23
539601-16002,858,668,668,659,23
529303-19,849,643,642,638,23
590266-26,793,573,573,569,23
539325-2,962,723,722,710,23
573272-1,953,627,627,626,23
585777-2,1285,828,827,823,23
999997-42,19,16,16,16,23
500119-4043,744,515,515,511,23
532053-54,875,526,526,524,23
500208-8106,847,576,576,576,23
500178-6074,1048,835,835,835,23
579297-4,719,436,434,422,23
575500-4,851,547,547,547,23
500178-6069,948,728,727,727,23
593648-1,447,278,278,276,23
500097-3050,1069,766,766,760,23
547107-12022,840,605,605,603,23
500097-3001,1076,684,683,675,23
500143-5069,808,564,564,564,23
554961-8,672,411,411,411,23
579025-2,1133,534,533,522,23
500097-3027,944,600,600,598,23
551112-17004,885,591,591,591,23
550973-23061,648,415,415,412,23
546208-4020,1433,544,544,544,23
538680-2,269,189,189,189,23
547174-17002,1783,816,816,812,23
500097-3016,929,622,622,616,23
535931-2,146,90,90,89,23
532860-4,620,320,320,319,23
535419-3,883,634,634,629,23
999997-32,755,419,419,419,23
500097-3048,1088,726,726,713,23
500208-8075,1000,690,690,683,23
535206-2,1208,800,800,790,23
572462-1,450,300,300,297,23
538302-32001,953,705,705,702,23
538302-32002,1649,1160,1155,1155,23
586510-2,1097,745,745,743,23
547034-11006,937,683,683,681,23
538485-1,896,643,643,640,24
597996-2,709,389,389,385,24
500119-4107,655,490,490,484,24
500143-5048,718,486,486,485,24
500119-4040,922,667,667,660,24
551074-8004,984,657,655,652,24
545228-1,1585,1066,1066,1065,24
532053-6,747,446,445,441,24
500208-8048,469,325,325,322,24
584282-2,1315,896,896,888,24
533432-1,638,496,496,492,24
586510-3,1070,687,687,683,24
551091-22009,899,550,550,549,24
500178-6098,544,427,427,425,24
583898-1,1738,1126,1124,1115,24
539961-2,1052,562,559,551,24
555088-33,738,421,421,416,24
558851-1,1016,662,662,660,24
550973-23004,580,351,351,348,24
558125-5,52,30,30,30,24
553565-1,36,26,26,26,24
554219-9001,1633,1162,1162,1156,24
540102-1,91,63,63,62,24
540692-1,92,67,67,67,24
558231-1,173,113,113,111,24
557862-6,53,48,48,48,24
557862-4,54,38,38,36,24
544256-48,814,502,502,497,24
557650-5,62,50,50,49,24
556904-72,1030,633,633,630,24
557862-5,55,43,43,43,24
576361-6,846,597,596,596,24
558125-4,45,26,26,26,24
578568-1,105,72,72,72,24
558052-3,52,42,42,42,24
500143-5068,802,579,579,579,24
557650-3,134,91,91,90,24
547387-15002,1049,752,752,752,24
557862-7,27,22,22,22,24
557862-3,52,39,39,39,24
557862-2,45,35,35,35,24
558125-1,247,139,139,137,24
551007-13014,1029,589,589,589,24
557650-4,140,92,92,91,24
551325-2002,898,631,631,624,24
558061-1,175,93,93,93,24
558061-5,93,71,71,71,24
564656-1,1123,655,655,654,24
586528-1,1224,709,709,708,24
557749-2,88,62,62,61,24
558061-3,50,38,38,38,24
558061-2,162,99,99,99,24
558095-1,153,100,100,100,24
547042-37006,742,564,564,560,24
500186-7022,699,476,476,476,24
540676-1,141,99,99,97,24
558184-2,101,58,58,58,24
558061-4,91,58,58,58,24
538094-6,916,642,642,641,24
558184-1,195,117,117,116,24
557749-1,93,60,60,60,24
539716-1,180,118,118,117,24
539601-16007,687,529,529,523,24
597007-6,986,655,655,651,24
557862-1,723,431,431,425,24
557943-1,95,62,62,62,24
558559-1,258,167,167,165,24
558630-1,532,315,315,315,24
558630-2,110,86,86,85,24
558109-3,611,377,377,373,24
558109-1,1241,744,742,740,24
558109-2,961,600,600,599,24
540307-1,89,69,69,69,24
535206-1,943,697,697,697,24
540226-2,529,368,368,366,24
563633-1,894,597,597,586,24
557528-1,1328,919,919,914,24
539643-1,1526,1107,1105,1104,24
567167-1,364,218,218,215,24
500208-8052,633,387,386,386,24
532053-41,919,453,453,450,24
586161-5,1040,635,633,631,24
569810-25,762,568,568,566,24
500119-4056,626,421,421,421,24
562335-3,626,376,376,374,24
539902-1,1286,961,961,948,24
550973-23052,445,295,294,292,24
999997-11,703,500,500,499,24
505111-2,303,212,212,211,24
592943-4,858,527,527,523,24
551112-17002,793,526,523,523,24
559814-1,1171,746,746,743,24
554961-44,863,541,541,537,24
584118-1,742,490,490,487,24
505111-1,1076,752,752,750,24
547051-38002,1127,823,822,817,24
999997-56,33,31,31,31,24
547042-37005,997,743,743,739,24
540862-1,863,515,515,508,24
545121-1,1094,719,719,716,24
538167-1,694,499,490,486,24
531545-1,542,384,384,383,24
556904-40,1025,621,621,617,24
554685-21002,996,716,716,713,24
539350-1,1298,931,931,928,24
599581-1,645,579,576,576,24
500208-8024,606,400,400,398,24
556904-4,1348,895,895,895,24
535419-4,757,394,394,392,24
544256-65,689,486,486,486,24
570826-1,1496,1090,1086,1084,24
546208-4003,619,362,361,361,24
550973-23050,495,333,333,333,24
581186-6,1470,817,817,813,24
554481-27,822,530,528,528,24
544256-29,787,522,522,521,24
551325-2001,1025,690,690,690,24
540978-1,905,507,507,503,24
583561-1,1031,680,680,678,24
539899-57002,1254,844,843,836,24
539643-2,1127,837,837,834,24
532053-48,1191,634,634,625,24
544981-2,873,607,607,602,24
538728-8,856,591,591,585,24
547051-38001,1229,795,795,791,24
500208-8100,546,374,373,372,24
547107-12040,773,556,556,554,24
532576-2,1281,712,711,705,24
550973-23060,569,316,316,315,24
564231-1,1161,774,773,771,24
551368-28002,1063,805,805,798,24
558851-2,307,217,217,216,24
598160-1,1194,767,767,764,24
540501-2,1266,851,850,848,24
583561-2,1041,718,718,717,24
540889-1,945,675,675,670,24
535559-1,831,539,536,536,24
504441-1,795,496,496,489,24
599409-1,1405,916,916,913,24
532444-1,974,620,620,618,24
505366-1,844,529,529,524,24
500178-6014,2898,777,777,774,24
554812-1,1502,772,770,769,24
579025-11,688,421,421,418,24
538353-33001,1037,793,792,791,24
547174-17016,1172,826,826,826,24
551236-16004,1063,811,811,804,24
500496-1,610,370,370,370,24
580163-1,449,363,362,359,24
575593-1,1141,652,651,651,24
547034-11017,984,660,660,659,24
532053-11,1303,904,904,901,24
500119-4119,723,552,552,551,24
500178-6102,392,286,286,284,24
547107-12008,969,722,721,717,24
523704-23,556,384,384,382,24
999997-26,203,188,188,188,24
530883-4,1351,664,663,653,24
551171-9003,739,534,534,533,25
999997-78,104,99,99,98,25
532053-22,701,423,423,421,25
581917-3,642,441,441,440,25
999997-96,254,109,109,109,25
568414-29,291,197,197,196,25
562335-32,966,506,506,505,25
551007-13013,1326,853,853,851,25
500097-3042,999,735,731,729,25
547034-11043,947,657,657,656,25
556904-11,946,619,619,617,25
500178-6089,734,543,543,542,25
999997-21,30,27,27,27,25
547107-12009,889,670,670,665,25
547310-26006,1379,1087,1086,1082,25
532053-29,918,623,623,622,25
550973-23068,607,408,408,407,25
999997-25,244,201,201,200,25
999997-2,633,542,542,541,25
551368-28003,1340,945,945,937,25
514055-4,782,462,462,462,25
999997-24,539,471,471,471,25
589926-1,804,574,573,573,25
538582-1,817,582,582,579,25
535419-27,1222,859,859,857,25
999997-89,117,64,64,64,25
532053-24,752,460,460,454,25
547107-12011,982,660,660,655,25
599549-1,1238,849,849,848,25
580481-1,749,473,473,471,25
551309-24003,1030,715,715,711,25
586528-2,1069,689,688,682,25
547310-26001,1109,803,803,801,25
532053-18,887,520,520,517,25
581186-1,1177,585,585,582,25
573248-2,598,374,373,373,25
500097-3026,1002,649,649,649,25
999997-92,46,23,23,23,25
500097-3020,917,630,630,621,25
539236-2,1348,1021,1020,1020,25
550973-23034,808,526,525,524,25
544256-10,592,364,364,365,25
539961-3,577,315,315,314,25
500097-3033,983,672,672,664,25
999997-14,681,586,586,586,25
572659-4,887,506,506,505,25
554430-7002,1282,459,459,459,25
538205-31001,1608,1159,1157,1155,25
500097-3011,3024,719,717,715,25
999997-85,64,33,33,33,25
500097-3047,943,634,634,634,25
532053-3,976,596,596,591,25
563501-1,875,573,572,568,25
586374-1,1582,968,967,966,25
500097-3007,881,550,550,546,25
999997-62,4,4,4,4,25
551074-8002,776,530,528,525,25
500119-4116,725,476,476,476,25
580031-2,987,682,682,676,25
584932-1,1643,1165,1164,1154,25
500178-6046,741,583,583,582,25
539694-13046,916,613,613,608,25
547107-12023,811,556,556,550,25
500208-8092,1554,1073,1073,1058,25
545881-15,1140,755,754,752,25
500119-4049,782,525,525,521,25
532053-34,795,481,481,478,25
586137-1,1175,796,796,794,25
500119-4121,843,604,604,604,25
563510-25,853,523,523,522,25
550973-23057,634,453,453,452,25
544256-1,3765,650,649,648,25
541265-1,1005,610,610,604,25
560286-15,1172,599,599,596,25
550647-6,1128,542,541,536,25
500208-8085,775,594,594,592,25
500119-4052,854,597,583,578,25
547107-12047,749,502,502,500,25
500119-4072,660,466,465,463,25
589888-1,565,384,384,381,25
538949-21002,1098,842,842,836,25
570877-2,1061,651,651,646,25
545252-4,1041,757,755,755,25
586021-18,1287,821,821,821,25
539864-56004,1125,912,912,904,25
554961-47,996,594,594,592,25
550973-23058,578,365,365,360,25
544485-2,1040,679,679,677,25
554014-1,1164,736,736,734,25
500119-4112,756,596,596,589,25
579114-1,420,320,320,312,25
569810-83,649,458,458,458,25
533050-3,836,639,639,637,25
555088-11,816,390,390,388,25
523704-6,773,481,481,479,25
535419-12,608,433,433,429,25
580031-10,962,653,652,650,25
551171-9004,946,688,687,684,25
544256-56,1308,778,778,776,25
538949-21007,888,653,653,652,25
530450-1,1035,670,670,665,25
554561-3002,943,674,674,671,25
538728-3,801,597,597,594,26
538949-21001,1045,760,758,753,26
562335-51,719,403,403,402,26
577626-11,1067,801,801,798,26
541265-2,1000,590,590,583,26
532053-55,1103,702,702,701,26
500216-9033,1673,1215,1211,1209,26
500178-6081,1015,742,742,737,26
551295-21001,687,471,469,468,26
500119-4128,635,472,472,468,26
500119-4108,542,405,405,405,26
585068-16,850,614,614,614,26
576361-1,959,678,678,676,26
574767-1,1090,756,755,750,26
531723-3,1164,904,902,897,26
577626-1,1471,1020,1020,1014,26
500097-3018,1068,631,631,629,26
540544-1,717,392,391,390,26
578347-8,989,751,750,753,26
550973-23016,841,358,358,354,26
532053-38,912,421,421,418,26
500119-4094,720,562,562,555,26
551112-17001,1047,794,794,790,26
500089-2003,724,493,493,490,26
554561-3001,1181,786,784,784,26
535672-2,931,589,589,585,26
552119-1,1103,680,680,674,26
532720-1,1251,765,765,761,26
539571-1,1773,1335,1335,1322,26
556904-52,1166,570,570,567,26
525588-2,846,528,527,524,26
550973-23018,13870,907,907,901,26
551112-17006,896,612,612,608,26
500143-5065,1041,783,782,778,26
556904-9,745,559,559,553,26
505609-2,1307,905,905,903,26
571032-1,153,91,91,90,26
532053-39,1313,688,688,682,26
510882-1,1554,1082,1081,1075,26
525588-1,834,557,557,551,26
583286-1,1431,1051,1050,1049,26
598399-1,1118,765,765,765,26
500178-6035,918,703,703,700,26
579351-1,1029,770,769,763,26
586102-1,1049,601,599,597,26
544477-1,1803,1224,1224,1221,26
577626-4,808,564,564,563,26
550973-23025,713,485,483,469,26
547743-1,259,154,154,149,26
551074-8003,766,486,486,484,26
500224-10037,622,382,382,380,26
500186-7011,927,664,663,662,26
586161-1,1073,719,719,710,26
539694-13005,901,658,658,654,26
550850-1,1041,622,622,620,26
532860-1,871,573,573,569,26
500178-6099,639,488,487,484,26
560499-2,1065,456,456,456,26
500089-2045,655,456,456,453,26
586137-2,1171,816,815,808,26
551236-16002,951,679,679,675,26
500208-8086,602,427,427,426,26
550973-23032,701,497,497,494,26
579629-1,794,407,407,399,26
551058-29019,808,498,498,496,26
500119-4092,602,440,440,435,26
532983-2,870,651,651,648,26
500178-6093,572,383,383,383,26
554481-25,792,448,448,447,27
500208-8041,1243,976,975,963,27
551309-24002,863,642,642,642,27
999997-12,530,456,456,456,27
532274-1,830,588,588,587,27
551007-13002,1133,686,686,684,27
500224-10070,818,546,546,543,27
599051-12,858,443,442,441,27
550973-23039,661,471,471,469,27
586102-2,992,665,665,661,27
575305-1,440,286,286,285,27
525588-3,832,607,607,601,27
551252-15003,1127,751,751,747,27
500224-10009,918,657,657,653,27
500208-8054,1032,710,710,708,27
533165-25,1016,676,676,672,27
532053-20,876,567,567,564,27
554961-46,911,613,613,607,27
577863-1,1079,619,619,615,27
550973-23031,866,613,613,613,27
583979-1,1241,893,893,879,27
538698-1,324,247,247,246,27
554961-31,979,581,581,581,27
532053-4,1050,628,628,624,27
531464-1,1370,900,898,897,27
538060-23002,421,352,352,349,27
584045-1,1232,923,920,913,27
500178-6047,520,392,392,388,27
550973-23014,650,202,202,201,27
569810-1,832,505,505,505,27
532169-2,1264,819,819,815,27
538060-23001,1131,772,772,771,27
558141-1,1160,789,789,784,27
500119-4006,561,329,329,327,27
540111-6,1303,646,646,643,27
500178-6072,822,536,536,535,27
535419-37,882,674,674,671,27
555088-56,856,286,286,286,27
551007-13003,1117,738,738,734,27
546003-3015,894,577,575,572,27
585289-1,1010,712,710,707,27
999997-3,1213,1044,1044,1043,27
583545-1,639,445,445,444,27
538361-34001,1045,820,820,818,27
529516-2,850,603,603,592,27
538361-34003,176,144,144,144,28
532053-17,5001,877,877,872,28
532169-1,1222,862,861,847,28
538205-31002,1036,810,810,799,28
505188-4,1012,603,602,599,28
500119-4012,839,499,499,498,28
579025-10,835,469,469,465,28
539228-1,1242,847,847,845,28
532053-37,812,459,459,459,28
583537-1,1091,744,744,737,28
532819-10,731,485,485,480,28
593052-1,700,492,491,486,28
580511-4,1333,950,950,944,28
532053-5,837,419,410,409,28
500119-4050,911,672,672,661,28
535273-1,1584,1120,1120,1108,28
547051-38005,1232,892,892,876,28
562351-1,933,549,549,546,28
538361-34002,1356,1011,1011,1008,28
555088-77,680,463,463,461,28
547387-15019,1496,1031,1028,1019,28
537705-1,1156,803,803,799,28
500208-8043,785,485,485,481,28
579734-1,929,554,552,537,28
534951-4,754,488,488,487,28
579432-2,1029,637,637,631,28
550990-27003,689,485,485,482,28
505188-6,742,490,484,483,28
551210-10001,802,601,600,595,28
555088-48,605,384,384,381,28
538400-36001,763,586,585,580,28
539856-1,1319,1015,1015,1010,28
554481-14,1281,590,590,588,28
544256-86,916,673,673,670,28
999997-39,2050,1620,1619,1619,28
500178-6066,968,743,742,742,29
555096-4003,919,657,657,656,29
547328-52001,887,684,682,679,29
551309-24001,1104,759,759,755,29
555321-35,1022,695,695,693,29
500143-5056,422,282,282,282,29
500089-2044,729,507,506,505,29
536989-1,321,198,198,196,29
529516-1,1314,883,883,876,29
547913-1,1132,717,715,711,29
537331-1,1298,825,825,823,29
500097-3041,979,634,634,631,29
500097-3013,869,581,581,580,29
539244-3,1130,789,788,780,29
551309-24004,984,672,671,670,29
500097-3038,1075,678,678,678,29
538493-2,828,594,593,590,29
500097-3008,1180,928,928,923,40
547034-11018,923,583,583,582,29
539589-45001,405,338,338,335,29
532819-6,700,382,381,378,29
551171-9001,718,531,531,531,29
500178-6034,1358,1040,1031,1027,29
500119-4061,769,565,565,565,29
581283-22,838,520,520,518,29
573299-1,1053,731,731,728,29
500054-1001,719,587,587,587,29
538493-1,1163,791,791,788,30
545970-1014,717,404,404,403,30
532053-10,950,651,651,645,30
500119-4019,750,506,506,504,30
547034-11005,1060,772,772,772,30
500097-3043,886,620,620,620,30
539210-1,2098,1595,1595,1578,30
538825-1,644,481,481,480,30
500178-6045,784,595,594,591,30
547387-15021,1104,743,743,743,30
500216-9017,1361,987,987,986,30
562335-33,884,468,468,467,30
539368-1,1119,693,693,691,30
556904-61,1015,695,695,690,30
500119-4106,964,744,744,744,30
551007-13006,973,635,635,630,30
539899-57003,1126,826,826,817,31
538523-1,1807,1257,1257,1250,31
579025-35,282,162,162,160,31
500178-6088,812,583,583,582,31
551007-13010,1026,756,756,755,31
500119-4118,674,487,487,484,31
500178-6075,804,613,613,613,31
547034-11015,2748,945,945,942,31
580511-8,772,518,518,515,31
554731-5001,1653,997,997,992,31
545988-2013,733,505,505,504,31
500208-8069,825,609,609,608,31
500143-5066,1373,978,977,970,31
579858-7,686,423,423,417,31
566349-1,738,430,430,426,31
547034-11004,994,702,702,697,31
