OKRSEK,ZAPSANI_VOLICI,VYDANE_OBALKY,ODEVZDANE_OBALKY,PLATNE_HLASY,batch
509612-1,1181,905,905,891,20
500119-4018,533,354,354,350,20
531189-3,1062,774,772,770,20
587478-1,1105,868,868,861,20
554961-19,542,364,363,361,20
500208-8088,1300,1011,1011,1004,20
547034-11032,785,530,531,525,20
581372-2,914,653,653,649,20
547328-52001,967,769,769,759,20
500119-4125,688,486,486,479,20
554502-1,916,567,567,562,20
500216-9003,1640,1101,1101,1095,20
555088-22,813,412,412,409,20
500224-10067,1005,746,746,745,20
592072-1,674,492,492,491,20
572659-1,991,704,704,702,20
532223-1,1315,971,971,964,20
541656-12,636,458,458,455,20
551368-28001,1031,798,798,795,20
500089-2009,769,537,535,530,20
550973-23032,686,506,506,503,20
538132-3,909,743,743,738,20
529451-3,378,266,266,266,20
539732-3,505,362,362,360,20
599085-4,979,638,630,621,20
584959-1,849,577,574,573,20
583677-1,1748,1294,1293,1281,20
593257-1,1119,737,737,730,20
563064-1,266,166,166,166,20
583839-1,1608,1235,1235,1224,20
538728-3,809,642,642,628,20
500097-3003,717,409,409,403,20
529958-1,691,509,508,503,20
570788-1,947,779,779,772,20
599506-1,1329,938,938,935,20
597007-2,783,563,563,557,20
534790-1,846,588,588,580,20
585939-3,916,646,646,646,20
535427-2,645,510,510,501,20
592005-4,838,553,553,552,20
549240-22,904,560,559,557,20
587478-2,1249,926,925,922,20
581551-1,1038,809,808,806,20
547344-19006,708,564,563,560,20
558257-1,742,547,547,544,20
500178-6009,913,718,718,711,20
500496-74,992,691,689,689,20
500208-8062,669,484,484,472,20
580848-1,1465,916,916,909,20
545881-12,752,501,500,497,20
523704-13,597,422,421,416,20
575500-6,791,553,553,543,20
505366-1,871,614,614,611,20
598003-56,1250,908,907,901,20
547034-11053,801,582,582,579,20
505188-7,1909,1023,1023,1008,20
500224-10009,1018,740,739,733,20
532169-1,1011,808,808,803,20
565521-1,384,285,285,282,20
539732-1,976,679,678,666,20
592731-1,937,696,696,689,20
539686-1,1073,816,815,806,20
500054-1014,1345,938,934,930,20
500089-2045,592,431,431,423,20
584215-1,999,756,754,750,20
538094-6,924,707,707,699,20
599051-13,1827,499,499,499,20
569810-68,895,656,653,653,20
580031-8,796,617,616,608,20
551317-5002,857,640,639,632,20
598496-1,128,102,101,101,20
594091-1,507,375,375,375,20
500119-4091,584,401,401,401,20
562564-4,482,341,339,338,20
544256-45,753,522,520,517,20
570800-1,508,370,370,367,20
546003-3061,1593,1143,1143,1134,20
544256-54,1276,888,886,880,20
500143-5020,678,504,504,493,20
503444-5,1177,581,579,575,20
550973-23045,549,452,452,450,20
560600-1,1285,642,641,639,20
545988-2028,849,624,624,624,20
586374-1,1555,1071,1069,1061,20
535427-1,1218,810,810,802,20
535702-5,151,109,109,109,20
562882-5,981,578,578,574,20
500097-3050,972,706,706,705,20
554961-10,302,178,178,176,20
500208-8040,614,486,484,477,20
555088-50,686,471,470,467,20
500496-59,618,442,442,441,20
563382-1,991,725,725,723,20
598003-18,638,369,368,365,20
500119-4012,796,536,536,534,20
500224-10066,683,496,494,490,20
577197-1,1030,754,754,744,20
529303-14,565,402,402,402,20
593371-1,605,466,466,465,20
584983-2,1054,724,724,720,20
581429-1,773,609,609,599,20
581186-5,739,588,588,583,20
507261-1,656,497,497,495,20
544256-21,785,535,534,530,20
590673-1,841,580,580,574,20
539911-4,910,722,722,710,20
569810-63,905,641,641,639,20
589268-1,856,591,591,587,20
551490-1,223,172,172,171,20
540501-1,1287,881,881,874,20
501841-1,1185,869,867,860,20
547107-12006,2346,1039,1038,1035,20
541893-1,670,439,439,437,20
507580-3,1078,723,723,716,20
533017-3,1074,851,851,843,20
551317-5001,872,631,631,624,20
547387-15019,1520,1082,1082,1072,20
531472-1,999,683,681,676,20
599107-5,576,346,346,340,20
500216-9009,1261,900,900,897,20
597007-7,776,561,561,561,20
535702-1,859,618,618,616,20
539791-53002,701,536,535,532,20
551031-20042,818,547,547,544,20
567442-36,695,468,468,468,20
551244-19009,888,702,702,693,20
555428-8,1054,659,659,653,20
595187-1,287,192,191,191,20
544256-90,332,251,251,248,20
500208-8044,407,295,295,289,20
585068-22,600,432,432,427,20
539759-1,934,754,751,747,20
535427-4,469,324,324,320,20
586081-3,1188,830,829,827,20
537683-8,830,585,585,577,20
554618-1,616,392,391,387,20
545830-1,963,406,406,402,20
566624-2,1085,674,674,665,20
505668-1,1062,735,735,727,20
500097-3015,964,621,621,615,20
500224-10013,650,474,471,471,20
500089-2010,665,502,502,500,20
550973-23041,636,503,501,500,20
539694-13009,768,572,572,562,20
500119-4019,756,525,525,518,20
532053-6,705,430,427,426,20
599921-7,1403,704,703,700,20
586498-1,903,653,649,639,20
584983-3,948,719,719,698,20
543021-1,509,386,386,383,20
533165-15,411,301,301,300,20
541656-7,1056,436,436,434,20
540650-1,477,298,298,295,20
535222-2,914,611,611,604,20
547158-42001,905,679,679,667,20
589764-1,1127,730,729,726,20
584223-3,831,504,504,501,20
585912-1,593,475,475,474,20
500208-8052,542,361,361,359,20
592617-1,1033,689,688,681,20
592919-1,960,683,683,671,20
547107-12015,616,488,488,486,20
552402-1,523,404,403,400,20
577081-1,1597,1235,1229,1226,20
500089-2020,1695,609,605,587,20
573493-2,923,662,661,657,20
551147-11005,834,624,623,620,20
589250-17,727,501,501,499,20
500054-1015,1383,848,848,842,20
544256-68,840,671,664,663,20
584983-1,1041,804,804,796,20
507270-5,413,308,308,306,20
532452-1,1337,991,989,986,20
599514-1,245,189,189,188,20
592617-2,792,547,547,544,20
550973-23007,602,463,463,463,20
550361-1,906,635,635,631,20
534668-1,418,273,273,272,20
554481-30,1048,647,645,642,21
539694-13004,671,456,456,449,21
545007-1,745,549,549,543,21
568392-1,1064,740,740,734,21
547158-42002,834,602,602,588,21
500178-6081,996,728,728,723,21
546208-4013,663,447,447,447,21
585068-6,523,367,367,363,21
591301-1,597,431,430,424,21
500119-4089,748,550,550,545,21
529745-1,265,198,198,195,21
533203-5,737,464,464,460,21
535419-12,671,499,499,495,21
545830-3,999,618,618,613,21
538884-1,1460,1127,1124,1113,21
536431-1,246,193,193,192,21
544841-10,1255,876,876,861,21
538965-1,1209,914,914,909,21
584223-2,953,615,615,609,21
581186-1,1096,626,621,619,21
547107-12013,1095,846,846,838,21
555088-55,700,477,477,473,21
583286-1,1497,1160,1159,1146,21
550361-2,666,459,459,456,21
500119-4022,636,442,442,436,21
546003-3015,907,611,611,608,21
544299-3,645,455,455,455,21
538353-33001,1086,899,899,893,21
541770-1,459,310,310,307,21
594300-1,738,538,538,535,21
539309-2,1251,1014,1014,1012,21
500089-2037,588,398,398,395,21
544485-3,1299,992,992,992,21
500186-7009,1026,733,733,725,21
598810-38,669,446,446,443,21
554537-18001,1174,759,754,752,21
551031-20004,768,560,559,556,21
550990-27024,800,486,486,482,21
554961-20,842,437,437,434,21
599069-5,849,487,487,483,21
506214-1,1416,1017,1016,1009,21
592692-1,1285,936,936,932,21
585289-1,1033,768,767,759,21
562564-1,1273,781,781,772,21
533955-2,522,383,379,377,21
584266-1,1349,983,983,972,21
500224-10030,782,611,611,599,21
500496-87,861,640,640,635,21
539911-18,560,402,402,401,21
547042-37001,1010,810,810,800,21
531189-4,1060,735,735,735,21
507261-2,406,302,302,292,21
542750-1,1774,1233,1232,1222,21
512745-1,664,473,473,473,21
550167-1,1052,702,702,701,21
585513-6,699,468,465,463,21
500143-5059,704,537,532,529,21
584975-2,942,675,675,673,21
570826-1,1480,1146,1146,1111,21
500496-48,807,529,529,523,21
551198-3011,727,495,495,492,21
556904-19,772,600,600,600,21
500178-6017,631,456,456,446,21
540404-2,962,578,578,575,21
500089-2023,798,544,543,540,21
540501-2,1325,980,980,970,21
536385-10,1049,750,750,743,21
576361-1,879,654,653,648,21
567515-1,1144,507,507,504,21
549649-1,1045,756,756,750,21
542041-2,481,367,367,363,21
500224-10046,579,409,405,400,21
569810-16,913,668,668,664,21
544574-1,383,309,308,305,21
579025-5,1127,808,808,805,21
598348-1,1064,813,813,807,21
581283-14,529,408,408,407,21
585149-1,582,416,416,410,21
586404-3,178,112,112,112,21
564656-1,1112,723,723,718,21
500054-1008,842,569,569,563,21
568414-30,259,202,201,200,21
539911-32,588,427,427,420,21
551279-26003,861,636,636,628,21
583405-1,898,605,605,605,21
547107-12038,717,501,501,496,21
500143-5035,863,677,677,671,21
554961-50,738,546,546,538,21
567442-11,824,597,597,597,21
529303-5,820,568,567,562,21
500119-4051,584,453,453,450,21
547344-19001,827,629,629,625,21
554481-29,544,383,383,378,21
555088-7,718,384,382,382,21
532819-13,445,345,345,342,21
539678-48003,820,617,616,616,21
500119-4098,879,636,636,629,21
533947-1,1101,776,776,768,21
562971-36,924,511,511,503,21
532053-51,332,234,234,230,21
562335-28,742,462,462,462,21
597007-3,936,664,663,657,21
568546-1,1431,938,938,931,21
585068-59,623,433,432,430,21
549771-3,1096,671,670,669,21
550990-27007,749,575,575,565,21
500143-5067,672,517,517,515,21
556904-77,697,539,538,535,21
500496-34,1000,678,675,672,21
593982-1,440,306,306,305,21
599069-4,731,436,436,433,21
544256-43,696,522,522,522,21
565733-1,169,129,129,128,21
535419-33,793,520,520,513,21
593711-22,637,420,420,415,21
572241-2,898,653,653,644,21
542032-1,797,574,574,572,21
586498-2,848,537,534,531,21
554961-12,354,238,238,237,21
568988-6,269,205,205,205,21
533165-27,337,235,235,231,21
539911-29,762,526,526,520,21
539961-1,484,323,323,319,21
500178-6101,650,496,496,490,21
511382-31,583,390,390,389,21
564982-1,1242,1036,1034,1033,21
511935-1,1037,729,729,728,21
583405-3,527,407,407,404,21
560928-1,1098,754,753,746,21
579866-1,173,126,126,125,21
500089-2028,1061,744,744,737,21
551295-21007,913,692,680,678,21
547361-14020,1016,738,738,727,21
539678-48002,963,718,718,713,21
578193-3,1130,757,757,752,21
546003-3063,994,764,764,760,21
567311-2,959,615,615,613,21
531596-1,1131,764,764,763,21
500208-8095,792,539,539,536,21
529451-9,356,258,257,255,21
545201-7,690,499,499,499,21
544493-2,196,154,154,151,21
500216-9004,1383,1071,1071,1060,21
598348-2,805,656,656,648,21
505650-1,1790,1301,1300,1292,21
562971-37,922,516,516,512,21
598933-7,972,630,630,624,21
544256-41,710,493,493,489,21
540722-1,236,200,200,196,21
540901-1,828,588,588,579,21
549215-1,972,743,742,738,21
506214-2,1572,1112,1110,1100,21
585068-12,905,625,625,625,21
544281-5,201,159,159,158,21
500119-4058,565,382,382,377,21
586021-1,572,391,391,389,21
523704-22,753,508,507,503,21
535419-25,742,500,500,489,21
574350-1,947,765,765,764,21
500119-4033,763,515,514,509,21
585068-71,645,479,479,476,21
500054-1002,1016,718,718,707,21
539911-22,600,325,325,322,21
535702-3,174,113,113,113,21
533157-1,437,316,316,315,21
500496-82,1094,682,681,678,21
500178-6103,825,617,617,609,21
583405-2,774,581,580,577,21
542041-1,1029,699,698,691,21
547051-38001,1235,798,798,792,21
538680-1,1264,973,973,961,21
584428-2,745,479,479,476,21
551031-20032,766,518,518,513,21
597007-4,1408,1010,1010,1001,21
586846-10,894,690,689,686,21
544256-6,784,558,558,558,21
577863-1,1038,689,689,679,21
562335-38,498,370,370,361,21
558940-1,1003,751,750,745,21
551317-5003,759,550,550,545,21
542351-1,1067,773,773,769,21
589926-1,824,629,629,628,21
500208-8048,428,312,312,309,21
500224-10016,1052,841,837,828,21
563340-1,1206,842,842,834,21
540901-2,786,568,567,563,21
595586-1,1251,995,995,987,21
586021-22,663,418,418,415,21
512192-1,739,548,548,542,21
999997-17,35,35,35,35,21
545201-4,992,644,644,639,21
532053-15,903,596,593,590,21
500097-3047,916,602,602,602,21
536270-1,844,586,585,577,21
500143-5071,777,544,544,540,21
553379-1,1151,828,828,824,21
571351-1,582,447,447,441,21
598836-1,1633,1268,1247,1239,21
535672-1,563,448,448,438,21
511382-16,871,599,599,597,21
500178-6086,382,272,272,268,21
999997-24,92,92,92,92,21
592005-8,772,521,520,519,21
500224-10002,369,258,258,256,21
999997-45,21,15,15,15,21
592731-5,967,691,691,688,21
596973-3,717,522,522,519,21
539597-1,3048,2246,2240,2214,21
539678-48001,896,711,711,701,21
555088-49,697,482,482,479,21
594148-1,742,474,474,470,21
500496-25,1044,684,684,679,21
586765-3,1228,892,891,889,21
533165-14,1229,927,926,919,21
500119-4101,522,392,392,391,21
999997-47,67,39,39,39,21
585068-53,789,573,573,571,21
500208-8024,564,380,380,376,21
573892-1,798,604,603,597,21
563013-1,1120,764,764,764,21
999997-51,84,64,64,64,21
529303-15,730,575,575,573,21
554961-41,756,526,526,522,21
500089-2022,782,512,512,509,21
999997-57,10,10,10,10,21
564851-1,867,652,652,641,21
573256-1,165,131,131,131,21
551406-7001,855,687,687,686,21
999997-62,43,41,41,41,21
542598-1,258,195,195,194,21
593729-1,232,168,168,166,21
535419-38,600,444,444,437,21
599077-4,1112,778,778,771,21
550973-23048,535,470,470,468,21
999997-34,151,138,138,138,21
563510-29,905,629,628,619,21
500054-1003,693,508,508,503,21
547051-38002,1185,914,913,902,21
554481-25,717,418,416,409,21
999997-73,144,122,122,122,21
547361-14022,1507,1124,1124,1122,21
551287-14014,1138,783,782,777,21
500119-4047,562,451,451,447,21
586021-7,2028,590,590,584,21
999997-67,16,8,8,8,21
562777-8,1064,730,730,725,21
500143-5065,1074,829,827,816,21
500178-6045,780,605,605,601,21
547107-12003,1197,1006,1002,1000,21
580112-1,965,785,785,781,21
500208-8022,3444,836,822,816,21
556904-11,884,646,646,638,21
554961-22,902,575,575,570,21
500496-61,833,616,614,611,21
598038-2,1081,839,834,831,21
557978-10001,1333,1042,1039,1036,21
560014-1,1224,864,864,855,21
563501-1,930,700,700,693,21
502316-4017,592,438,438,438,21
598101-1,1105,793,793,786,21
500097-3042,944,694,694,692,21
539961-5,162,106,106,105,21
584801-2,1657,1182,1182,1175,21
552739-3,923,656,656,647,21
551953-6,916,656,655,647,21
547271-49001,854,698,698,695,21
583910-2,1218,893,893,890,21
586021-18,1337,937,937,929,21
500119-4041,715,539,539,535,21
574856-1,897,705,705,701,21
551309-24004,950,685,683,679,21
594920-1,1120,808,808,806,21
547760-1,1254,813,813,806,21
573434-1,701,535,533,525,21
535419-28,752,526,524,523,21
539198-3,789,650,650,642,22
584428-1,657,487,486,482,22
592901-1,454,328,327,327,22
500224-10008,722,546,546,541,22
500291-1,831,628,627,624,22
556904-15,1086,857,856,850,22
539724-50002,1080,856,856,843,22
550973-23018,13102,1153,1145,1128,22
547034-11056,879,654,654,654,22
531057-1,1587,693,692,680,22
500208-8087,861,645,645,639,22
562882-1,973,655,655,650,22
583952-1,1359,944,944,935,22
570672-1,1424,1047,1047,1036,22
532053-49,822,525,522,516,22
551031-20030,607,361,361,361,22
587729-1,1295,891,891,887,22
537756-1,1302,874,874,863,22
598038-1,1004,726,725,723,22
545074-1,1012,745,745,744,22
500089-2031,555,395,395,387,22
575500-2,1309,778,778,776,22
552119-1,1107,790,789,785,22
544256-7,680,486,486,482,22
575372-1,1001,753,753,748,22
500224-10100,570,402,402,400,22
500119-4102,911,694,693,680,22
551228-12002,1044,818,818,807,22
598810-22,752,495,494,493,22
500178-6061,434,312,312,306,22
562335-2,851,583,582,575,22
541877-1,799,541,541,533,22
525804-3,107,68,68,68,22
555029-1,1525,955,955,948,22
565725-1,107,80,80,80,22
593664-1,582,441,440,440,22
535478-1,697,445,445,443,22
547034-11003,759,576,576,564,22
500097-3027,888,614,612,603,22
562971-3,978,641,641,640,22
538043-1,933,743,743,738,22
598038-3,1186,884,880,878,22
547417-18010,1006,691,691,689,22
598739-2,1018,764,764,759,22
538680-2,309,235,235,235,22
599085-5,1203,825,825,821,22
538876-1,1231,965,963,958,22
550973-23016,790,469,469,468,22
544299-1,759,566,566,561,22
555088-18,683,392,392,391,22
500208-8035,498,358,358,356,22
555428-14,1280,896,894,888,22
500119-4063,699,534,534,528,22
547042-37005,1065,824,824,817,22
500496-83,1056,779,779,773,22
598003-13,1395,1010,1010,1007,22
500216-9005,914,649,649,642,22
552411-1,1166,769,767,761,22
551031-20038,772,594,585,582,22
539112-1,410,258,258,256,22
583537-1,1148,843,843,841,22
554961-33,595,391,390,388,22
535931-2,161,117,117,115,22
561380-42,1065,641,641,640,22
500178-6003,701,542,542,538,22
544736-4,89,70,70,70,22
541966-1,362,256,254,252,22
540889-1,1078,886,886,881,22
529541-1,125,92,92,89,22
551309-24003,1004,762,762,757,22
565431-1,1043,713,711,711,22
500208-8100,497,353,350,349,22
544256-89,1104,854,853,849,22
523704-16,656,471,469,464,22
555321-35,1102,861,861,858,22
562335-8,871,548,548,544,22
598739-1,1017,781,781,775,22
581186-6,1441,903,900,894,22
586722-10,872,543,543,540,22
547034-11045,957,726,725,725,22
584479-1,411,297,297,296,22
500119-4056,535,347,347,344,22
550787-14,863,601,601,596,22
531057-7,697,496,496,496,22
500224-10065,1110,796,796,788,22
555088-70,1046,545,545,540,22
544256-59,993,700,700,696,22
554961-36,684,437,437,432,22
550744-1,1042,678,678,672,22
532819-16,531,361,361,358,22
539325-3,1226,920,920,906,22
500496-84,624,465,463,456,22
581259-3,1030,753,753,743,22
551007-13006,981,700,700,688,22
530689-1,497,399,399,398,22
505161-2,944,711,711,707,22
500208-8036,452,356,356,348,22
553999-1,209,142,142,141,22
563510-39,638,407,407,407,22
547034-11034,857,622,622,616,22
597007-6,881,611,611,605,22
500119-4128,595,456,456,453,22
546500-1,622,448,447,442,22
551074-8001,996,730,729,722,22
542415-1,324,218,218,215,22
573108-2,707,452,452,448,22
557528-1,988,859,859,850,22
550973-23025,748,531,531,527,22
550787-6,755,505,505,505,22
539872-1,917,737,737,726,22
550094-8,933,670,670,657,22
571164-6,949,740,740,736,22
999997-95,577,249,249,249,22
588920-1,410,283,283,282,22
547310-26008,939,711,711,706,22
523704-27,682,410,410,404,22
590266-32,838,582,582,578,22
500178-6002,736,564,564,556,22
999997-44,10,10,10,10,22
500224-10074,594,395,395,390,22
532053-50,910,577,573,565,22
551198-3001,669,515,515,524,22
538876-2,1447,1115,1115,1096,22
555088-12,659,379,379,379,22
570249-1,640,441,441,439,22
531871-1,208,173,173,171,22
500208-8104,935,706,704,697,22
569780-2,1038,831,831,829,22
547107-12049,850,618,618,617,22
563510-13,652,461,461,456,22
586846-20,681,450,449,448,22
500119-4117,536,368,368,360,22
999997-55,17,13,13,13,22
539252-3,285,224,224,219,22
508128-1,1666,1209,1207,1190,22
501751-3,222,159,159,160,22
554481-14,1234,687,687,678,22
588733-1,334,231,231,230,22
529567-1,578,473,473,468,22
999997-54,44,22,22,22,22
535222-1,452,308,308,302,22
999997-42,97,46,46,46,22
566322-1,1117,755,752,748,22
535702-4,151,110,110,107,22
564460-1,1065,854,853,845,22
999997-33,449,315,315,313,22
584649-1,975,686,686,684,22
551112-17008,710,476,476,470,22
554588-14003,1081,819,819,811,22
999997-13,235,193,193,193,22
544256-86,898,707,707,706,22
542377-1,884,653,653,650,22
999997-15,366,307,307,307,22
537390-1,591,402,402,400,22
539911-14,1210,889,889,879,22
506753-3,697,508,508,505,22
585467-1,1408,1028,1027,1022,22
547042-37003,942,728,727,721,22
531227-1,978,714,714,713,22
539961-3,579,375,375,373,22
599158-1,1379,952,952,936,22
585211-1,1176,852,850,841,22
500143-5070,1031,755,755,754,22
999997-16,91,80,80,80,22
532053-54,869,597,594,585,22
583669-1,1202,902,902,894,22
584118-1,744,532,529,523,22
580279-1,808,619,619,613,22
576964-4,651,481,481,481,22
999997-27,292,215,214,214,22
596787-1,607,458,458,451,22
547310-26005,1156,892,890,886,22
575500-7,882,663,662,659,22
999997-32,972,594,594,593,22
581259-5,1074,782,782,778,22
540013-1,545,378,378,375,22
573108-1,657,445,445,444,22
500224-10051,742,537,536,534,22
533955-7,1236,967,965,961,22
552151-1,931,645,645,643,22
500178-6060,574,441,441,437,22
538728-1,1289,985,982,970,22
585599-11,903,598,598,597,22
500097-3011,2922,828,827,817,22
544256-1,3500,750,750,746,22
547263-1,598,486,486,484,22
582751-1,606,452,452,450,22
500119-4062,766,541,541,537,22
